Zeit,Bodenfeuchtigkeit,Luxwert,TopfBeruehrt
16:38:56,zu feucht,50.0,false
16:38:56,zu feucht,50.0,false
16:38:56,zu feucht,50.0,false
16:38:56,zu feucht,50.0,false
16:38:56,zu feucht,50.0,false
16:38:56,zu feucht,50.0,false
16:38:56,zu feucht,50.0,false
16:38:56,zu feucht,50.0,false
16:38:56,zu feucht,50.0,false
16:38:56,zu feucht,50.0,false
16:38:56,zu feucht,50.0,false
16:38:56,zu feucht,50.0,false
16:38:56,zu feucht,50.0,false
16:38:56,zu feucht,50.0,false
16:38:56,zu feucht,50.0,false
16:38:56,zu feucht,50.0,false
16:38:56,zu feucht,50.0,false
16:38:56,zu feucht,50.0,false
16:38:56,zu feucht,50.0,false
16:38:56,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:57,zu feucht,50.0,false
16:38:58,zu feucht,50.0,false
16:38:58,zu feucht,50.0,false
16:38:58,zu feucht,50.0,false
16:38:58,zu feucht,50.0,false
16:38:58,zu feucht,50.0,false
16:38:58,zu feucht,50.0,false
16:38:58,zu feucht,50.0,false
16:38:58,zu feucht,50.0,false
16:38:58,zu feucht,50.0,false
16:38:58,zu feucht,50.0,false
16:38:58,zu feucht,50.0,false
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:58,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:38:59,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:0,perfekt,500.0,true
16:39:1,perfekt,500.0,true
16:39:1,perfekt,500.0,true
16:39:1,perfekt,500.0,true
16:39:1,perfekt,500.0,true
16:39:1,perfekt,500.0,true
16:39:1,perfekt,500.0,true
16:39:1,perfekt,500.0,true
16:39:1,perfekt,500.0,true
16:39:1,perfekt,500.0,true
16:39:1,perfekt,500.0,true
16:39:1,perfekt,500.0,true
16:39:1,perfekt,500.0,true
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:1,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:2,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:3,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:4,zu trocken,1500.0,false
16:39:5,zu trocken,1500.0,false
16:39:5,zu trocken,1500.0,false
16:39:5,zu trocken,1500.0,false
16:39:5,zu trocken,1500.0,false
16:39:5,zu trocken,1500.0,false
16:39:5,zu trocken,1500.0,false
16:39:5,zu trocken,1500.0,false
16:39:5,zu trocken,1500.0,false
16:39:5,zu trocken,1500.0,false
16:39:5,zu trocken,1500.0,false
16:39:5,zu trocken,1500.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:5,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:6,zu feucht,50.0,false
16:39:7,zu feucht,50.0,false
